current_time,latitude,longitude,speed,miles,miles_lap,rtc,millis,rpm,input_voltage,motor_watt,motor_tempMosfet,motor_tempMotor,motor_current,battery_current,motor_dutyCycle,motor_error,rasp_temp,battery_ampere,battery_voltage,charge,battery_temperature,autonomy
10:17:22.207,43.737093,7.428206,0.1,0.0,0.0, ,5929, , , , , , , , ,nan,43,1.0,99.8,94.5,33,
10:17:22.668,43.737095,7.428206,0.1,0.0,0.0, ,6439,0.00,97.50,0.00,29.00,28.40,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
10:17:23.173,43.737095,7.428206,0.1,0.0,0.0, ,6944,0.00,97.50,0.00,28.90,28.40,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
10:17:23.678,43.737096,7.428206,0.1,0.0,0.0, ,7449,0.00,97.50,0.00,28.90,28.40,0.00,0.00,0.01,0.0,42,1.0,99.8,94.5,33,
10:17:24.379,43.737096,7.428206,0.2,0.0,0.0, ,8156,0.00,97.50,0.00,28.80,28.40,0.00,0.00,0.01,0.0,44,1.0,99.8,94.5,33,
10:17:24.893,43.737096,7.428206,0.1,0.0,0.0, ,8662,0.00,97.50,0.00,28.80,28.50,0.00,0.00,0.01,0.0,42,1.0,99.8,94.5,33,
10:17:25.196,43.737096,7.428206,0.2,0.0,0.0, ,8965,0.00,97.50,0.00,28.80,28.30,0.00,0.00,0.01,0.0,42,1.0,99.8,94.5,33,
10:17:25.702,43.737098,7.428206,0.2,0.0,0.0, ,9470,0.00,97.50,0.00,28.70,28.50,0.00,0.00,0.01,0.0,42,1.0,99.8,94.5,33,
10:17:26.207,43.737098,7.428208,0.2,0.0,0.0, ,9975,0.00,97.50,0.00,28.70,28.40,0.00,0.00,0.01,0.0,42,1.0,99.8,94.5,33,
10:17:26.808,43.737098,7.428208,0.1,0.0,0.0, ,10582,0.00,97.50,0.00,28.70,28.40,0.00,0.00,0.01,0.0,42,1.0,99.8,94.5,33,
10:17:27.315,43.737098,7.428208,0.0,0.0,0.0, ,11087,0.00,97.50,0.00,28.60,28.40,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
10:17:27.820,43.737098,7.428208,0.1,0.0,0.0, ,11592,0.00,97.50,0.00,28.60,28.40,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
10:17:28.348,43.737098,7.428208,0.1,0.0,0.0, ,12097,0.00,97.50,0.00,28.50,28.20,0.00,0.00,0.01,0.0,42,1.0,99.8,94.5,33,
10:17:28.933,43.737098,7.428208,0.1,0.0,0.0, ,12704,0.00,97.50,0.00,28.50,28.30,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
10:17:29.445,43.737098,7.42821,0.2,0.0,0.0, ,13209,0.00,97.50,0.00,28.50,28.30,0.00,0.00,0.01,0.0,42,1.0,99.8,94.5,33,
10:17:29.749,43.737098,7.42821,0.2,0.0,0.0, ,13512,0.00,97.50,0.00,28.50,28.20,0.00,0.00,0.01,0.0,42,1.0,99.8,94.5,33,
10:17:30.356,43.737098,7.42821,0.1,0.0,0.0, ,14118,0.00,97.50,0.00,28.50,28.30,0.00,0.00,0.01,0.0,44,0.9,99.8,94.5,33,
10:17:30.862,43.737098,7.42821,0.1,0.0,0.0, ,14624,0.00,97.50,0.00,28.40,28.30,0.00,0.00,0.01,0.0,41,1.0,99.8,94.5,33,
10:17:31.469,43.737098,7.42821,0.1,0.0,0.0, ,15230,0.00,97.50,0.00,28.40,28.30,0.00,0.00,0.01,0.0,44,1.0,99.8,94.5,33,
10:17:31.974,43.737098,7.42821,0.1,0.0,0.0, ,15735,0.00,97.50,0.00,28.40,28.40,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
10:17:32.480,43.737096,7.42821,0.1,0.0,0.0, ,16240,0.00,97.50,0.00,28.30,28.30,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
10:17:32.986,43.737096,7.42821,0.1,0.0,0.0, ,16746,0.00,97.50,0.00,28.30,28.20,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
10:17:33.492,43.737096,7.42821,0.1,0.0,0.0, ,17251,0.00,97.50,0.00,28.30,28.30,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
10:17:33.997,43.737096,7.428208,0.1,0.0,0.0, ,17756,0.00,97.50,0.00,28.30,28.20,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
10:17:34.503,43.737096,7.428208,0.1,0.0,0.0, ,18262,0.00,97.50,0.00,28.20,28.20,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
10:17:35.010,43.737096,7.428208,0.1,0.0,0.0, ,18767,0.00,97.50,0.00,28.20,28.20,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
11:35:25.847,43.737096,7.428208,0.1,0.0,0.0, ,19272,0.00,97.50,0.00,28.20,28.10,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
11:35:26.450,43.737096,7.428208,0.0,0.0,0.0, ,19878,0.00,97.50,0.00,28.20,28.20,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
11:35:26.753,43.737096,7.428208,0.1,0.0,0.0, ,20182,0.00,97.50,0.00,28.20,28.20,0.00,0.00,0.01,0.0,44,1.0,99.8,94.5,33,
11:35:27.259,43.737096,7.428208,0.1,0.0,0.0, ,20687,0.00,97.50,0.00,28.10,28.10,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
11:35:27.765,43.737096,7.428208,0.2,0.0,0.0, ,21192,0.00,97.50,0.00,28.10,28.10,0.00,0.00,0.01,0.0,44,1.0,99.8,94.5,33,
11:35:28.465,43.737096,7.428208,0.0,0.0,0.0, ,21899,0.00,97.50,0.00,28.10,28.20,0.00,0.00,0.01,0.0,43,1.0,99.8,94.5,33,
11:35:28.972,43.737096,7.428208,0.0,0.0,0.0, ,22405,0.00,97.50,0.00,28.10,28.10,0.00,0.00,0.01,0.0,43,0.6,99.8,94.5,33,
11:35:29.426,43.737096,7.428208,0.0,0.0,0.0, ,22809,0.00,97.50,0.00,28.10,28.10,0.00,0.00,0.01,0.0,43,0.7,99.8,94.5,33,
11:35:29.983,43.737096,7.428208,0.0,0.0,0.0, ,23415,0.00,97.50,0.00,28.00,27.90,0.00,0.00,0.01,0.0,43,0.6,99.8,94.5,33,
11:35:30.489,43.737096,7.428208,0.0,0.0,0.0, ,23920,0.00,97.50,0.00,28.00,27.90,0.00,0.00,0.01,0.0,44,0.8,99.8,94.5,33,
11:35:31.002,43.737096,7.428208,0.0,0.0,0.0, ,24426,0.00,97.50,0.00,28.00,28.10,0.00,0.00,0.01,0.0,43,0.7,99.8,94.5,33,
11:35:31.311,43.737096,7.428208,0.0,0.0,0.0, ,24729,2.00,97.50,0.00,28.00,28.30,0.00,0.00,0.01,0.0,43,0.8,99.8,94.5,33,
11:35:31.925,43.737096,7.428208,0.0,0.0,0.0, ,25335,0.00,97.50,0.00,28.00,28.10,0.00,0.00,0.01,0.0,43,0.8,99.8,94.5,33,
11:35:32.519,43.737096,7.428208,0.0,0.0,0.0, ,25942,0.00,97.50,0.00,28.00,28.10,0.00,0.00,0.01,0.0,42,0.8,99.8,94.5,33,
11:35:33.026,43.737096,7.428208,0.0,0.0,0.0, ,26447,0.00,97.50,0.00,27.90,27.90,0.00,0.00,0.01,0.0,44,0.8,99.8,94.5,33,
11:35:33.329,43.737096,7.428208,0.0,0.0,0.0, ,26750,0.00,97.50,0.00,28.00,27.90,0.00,0.00,0.01,0.0,44,0.8,99.8,94.5,33,
11:35:33.928,43.737096,7.428208,0.0,0.0,0.0, ,27356,0.00,97.50,0.00,27.90,27.90,0.00,0.00,0.01,0.0,44,0.8,99.8,94.5,33,
11:35:34.442,43.737096,7.428208,0.0,0.0,0.0, ,27862,0.00,97.50,0.00,27.90,27.90,0.00,0.00,0.01,0.0,43,0.9,99.8,94.5,33,
11:35:34.948,43.737096,7.428208,0.0,0.0,0.0, ,28367,0.00,97.50,0.00,27.90,28.00,0.00,0.00,0.01,0.0,44,0.6,99.8,94.5,33,
11:35:35.555,43.737096,7.428208,0.0,0.0,0.0, ,28973,0.00,97.50,0.00,27.90,27.90,0.00,0.00,0.01,0.0,43,0.5,99.8,94.5,33,
11:35:36.061,43.737096,7.428208,0.0,0.0,0.0, ,29478,0.00,97.50,0.00,27.90,27.80,0.00,0.00,0.01,0.0,44,0.6,99.8,94.5,33,
11:35:36.567,43.737096,7.428208,0.0,0.0,0.0, ,29984,0.00,97.50,0.00,27.90,28.00,0.00,0.00,0.01,0.0,43,0.6,99.8,94.5,33,
11:35:37.183,43.737096,7.428208,0.0,0.0,0.0, ,30590,0.00,97.50,0.00,27.90,27.90,0.00,0.00,0.01,0.0,44,0.6,99.8,94.5,33,
11:35:37.680,43.737096,7.428208,0.0,0.0,0.0, ,31095,0.00,97.50,0.00,27.80,28.00,0.00,0.00,0.01,0.0,44,0.6,99.8,94.5,33,
11:35:38.186,43.737096,7.428208,0.0,0.0,0.0, ,31600,0.00,97.50,0.00,27.80,27.90,0.00,0.00,0.01,0.0,43,0.6,99.8,94.5,33,
11:35:38.489,43.737096,7.428208,0.0,0.0,0.0, ,31904,0.00,97.50,0.00,27.90,27.80,0.00,0.00,0.01,0.0,43,0.7,99.8,94.5,33,
11:35:38.995,43.737096,7.428208,0.0,0.0,0.0, ,32409,0.00,97.50,0.00,27.80,27.80,0.00,0.00,0.01,0.0,43,0.7,99.8,94.5,33,
11:35:39.500,43.737096,7.428208,0.0,0.0,0.0, ,32914,0.00,97.50,0.00,27.80,27.70,0.00,0.00,0.01,0.0,44,0.7,99.8,94.5,33,
11:35:40.100,43.737096,7.428208,0.0,0.0,0.0, ,33520,0.00,97.50,0.00,27.80,27.70,0.00,0.00,0.01,0.0,44,0.8,99.8,94.5,33,
11:35:40.708,43.737096,7.428208,0.0,0.0,0.0, ,34127,5.00,97.50,0.00,27.80,27.80,0.00,0.00,0.00,0.0,44,0.8,99.8,94.5,33,
11:35:41.214,43.737096,7.428208,0.0,0.0,0.0, ,34632,0.00,97.50,0.00,27.80,27.80,0.00,0.00,0.01,0.0,44,0.8,99.8,94.5,33,
11:35:41.726,43.737096,7.428208,0.0,0.0,0.0, ,35137,0.00,97.50,0.00,27.80,27.70,0.00,0.00,0.01,0.0,45,0.8,99.8,94.5,33,
11:35:42.340,43.737096,7.428208,0.0,0.0,0.0, ,35744,1.00,97.50,0.00,27.80,27.70,0.00,0.00,0.00,0.0,43,1.0,99.8,94.5,33,
11:35:42.675,43.737096,7.428208,0.0,0.0,0.0, ,36047,0.00,97.50,0.00,27.80,27.70,0.00,0.00,0.01,0.0,44,1.0,99.8,94.5,33,
11:35:43.236,43.737096,7.428208,0.0,0.0,0.0, ,36653,0.00,97.50,0.00,27.80,27.50,0.00,0.00,0.01,0.0,44,0.9,99.8,94.5,33,
11:35:43.752,43.737096,7.428208,0.0,0.0,0.0, ,37158,0.00,97.50,0.00,27.80,27.80,0.00,0.00,0.01,0.0,44,0.9,99.8,94.5,33,
11:35:44.256,43.737096,7.428208,0.0,0.0,0.0, ,37664,0.00,97.50,0.00,27.80,27.80,0.00,0.00,0.01,0.0,44,0.9,99.8,94.5,33,
11:35:44.762,43.737093,7.428208,0.0,0.0,0.0, ,38169,0.00,97.50,0.00,27.70,27.80,0.00,0.00,0.01,0.0,44,0.9,99.8,94.5,33,
11:35:45.267,43.737093,7.42821,0.0,0.0,0.0, ,38674,0.00,97.50,0.00,27.80,27.70,0.00,0.00,0.01,0.0,44,1.0,99.8,94.5,33,
11:35:45.772,43.73709,7.42821,0.0,0.0,0.0, ,39179,0.00,97.50,0.00,27.70,27.70,0.00,0.00,0.01,0.0,44,1.0,99.8,94.5,33,
11:35:46.279,43.737088,7.42821,0.0,0.0,0.0, ,39685,0.00,97.50,0.00,27.70,27.70,0.00,0.00,0.01,0.0,44,1.0,99.8,94.5,33,
11:35:46.785,43.73709,7.428208,0.0,0.0,0.0, ,40190,0.00,97.50,0.00,27.70,27.60,0.00,0.00,0.01,0.0,44,0.6,99.8,94.5,33,
11:35:47.290,43.73709,7.42821,0.0,0.0,0.0, ,40695,0.00,97.50,0.00,27.70,27.60,0.00,0.00,0.01,0.0,44,0.7,99.8,94.5,33,
11:35:47.796,43.737088,7.42821,0.0,0.0,0.0, ,41200,0.00,97.50,0.00,27.70,27.60,0.00,0.00,0.01,0.0,45,0.8,99.8,94.5,33,
11:35:48.397,43.737088,7.428208,0.0,0.0,0.0, ,41807,0.00,97.50,0.00,27.60,27.70,0.00,0.00,0.01,0.0,45,0.8,99.8,94.5,33,
11:35:48.902,43.737088,7.428208,0.0,0.0,0.0, ,42312,0.00,97.50,0.00,27.70,27.70,0.00,0.00,0.01,0.0,45,0.8,99.8,94.5,33,
11:35:49.431,43.737088,7.428208,0.0,0.0,0.0, ,42817,0.00,97.50,0.00,27.60,27.60,0.00,0.00,0.01,0.0,44,0.8,99.8,94.5,33,
11:35:50.027,43.737088,7.428208,0.0,0.0,0.0, ,43424,0.00,97.50,0.00,27.60,27.50,0.00,0.00,0.01,0.0,44,0.8,99.8,94.5,33,
11:35:50.325,43.737088,7.428208,0.0,0.0,0.0, ,43727,0.00,97.50,0.00,27.60,27.60,0.00,0.00,0.01,0.0,44,0.7,99.8,94.5,33,
11:35:50.831,43.737088,7.428208,0.0,0.0,0.0, ,44232,0.00,97.50,0.00,27.60,27.50,0.00,0.00,0.01,0.0,45,0.9,99.8,94.5,33,
11:35:51.437,43.737088,7.428208,0.0,0.0,0.0, ,44838,0.00,97.50,0.00,27.60,27.60,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:35:52.037,43.737088,7.428208,0.0,0.0,0.0, ,45445,0.00,97.50,0.00,27.60,27.60,0.00,0.00,0.01,0.0,44,0.9,99.8,94.5,33,
11:35:52.551,43.737088,7.428208,0.0,0.0,0.0, ,45950,0.00,97.50,0.00,27.60,27.60,0.00,0.00,0.01,0.0,44,0.9,99.8,94.5,33,
11:35:52.853,43.737086,7.428206,0.0,0.0,0.0, ,46253,0.00,97.50,0.00,27.60,27.50,0.00,0.00,0.01,0.0,45,0.9,99.8,94.5,33,
11:35:53.453,43.737086,7.428205,0.0,0.0,0.0, ,46859,0.00,97.50,0.00,27.60,27.40,0.00,0.00,0.01,0.0,45,0.9,99.8,94.5,33,
11:35:53.959,43.737085,7.428203,0.0,0.0,0.0, ,47365,0.00,97.50,0.00,27.60,27.50,0.00,0.00,0.01,0.0,44,1.0,99.8,94.5,33,
11:35:54.466,43.737083,7.4282,0.0,0.0,0.0, ,47870,0.00,97.50,0.00,27.60,27.40,0.00,0.00,0.01,0.0,45,0.9,99.8,94.5,33,
11:35:54.978,43.737083,7.428198,0.0,0.0,0.0, ,48375,0.00,97.50,0.00,27.60,27.30,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:35:55.590,43.737083,7.428198,0.0,0.0,0.0, ,48982,0.00,97.50,0.00,27.50,27.60,0.00,0.00,0.01,0.0,44,1.0,99.8,94.5,33,
11:35:56.192,43.737081,7.428195,0.0,0.0,0.0, ,49588,0.00,97.50,0.00,27.50,27.40,0.00,0.00,0.01,0.0,46,1.0,99.8,94.5,33,
11:35:56.494,43.73708,7.428195,0.0,0.0,0.0, ,49891,0.00,97.50,0.00,27.50,27.40,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:35:57.095,43.73708,7.428193,0.0,0.0,0.0, ,50497,0.00,97.40,0.00,27.50,27.40,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:35:57.601,43.73708,7.428191,0.0,0.0,0.0, ,51003,0.00,97.50,0.00,27.50,27.30,0.00,0.00,0.01,0.0,46,1.0,99.8,94.5,33,
11:35:58.107,43.737078,7.428191,0.0,0.0,0.0, ,51508,0.00,97.50,0.00,27.50,27.30,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:35:58.612,43.737078,7.42819,0.0,0.0,0.0, ,52013,0.00,97.50,0.00,27.50,27.30,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:35:59.219,43.737076,7.42819,0.0,0.0,0.0, ,52619,0.00,97.50,0.00,27.50,27.10,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:35:59.734,43.737076,7.428188,0.0,0.0,0.0, ,53125,0.00,97.50,0.00,27.50,27.20,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:36:00.239,43.737075,7.428188,0.0,0.0,0.0, ,53630,0.00,97.50,0.00,27.50,27.30,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:36:00.541,43.737075,7.428186,0.0,0.0,0.0, ,53933,0.00,97.50,0.00,27.40,27.30,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:36:01.179,43.737076,7.428185,0.0,0.0,0.0, ,54539,0.00,97.40,0.00,27.40,27.20,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:36:01.756,43.737076,7.428185,0.0,0.0,0.0, ,55146,0.00,97.50,0.00,27.40,27.20,0.00,0.00,0.01,0.0,47,1.0,99.8,94.5,33,
11:36:02.109,43.737076,7.428185,0.0,0.0,0.0, ,55449, , , , , , , , ,nan,45,1.0,99.8,94.5,33,
11:36:02.580,43.737076,7.428183,0.0,0.0,0.0, ,55968,-37.00,97.50,0.00,27.40,27.30,0.00,0.00,0.01,0.0,46,1.0,99.8,94.5,33,
11:36:03.258,43.737076,7.428183,0.0,0.0,0.0, ,56595, , , , , , , , ,nan,46,2.6,99.8,94.5,33,
11:36:03.521,43.737076,7.428183,0.0,0.0,0.0, ,56914,-79.00,97.40,0.01,27.50,27.50,-21.99,-0.08,-0.01,0.0,45,1.9,99.8,94.5,33,
11:36:04.201,43.737076,7.428183,0.0,0.0,0.0, ,57538, , , , , , , , ,nan,44,3.1,99.8,94.5,33,
11:36:04.733,43.737076,7.428183,0.0,0.0,0.0, ,58068, , , , , , , , ,nan,45,6.1,99.8,94.5,33,
11:36:05.373,43.737076,7.428183,0.0,0.0,0.0, ,58707, , , , , , , , ,nan,45,4.7,99.7,94.5,33,
11:36:05.856,43.737076,7.428183,0.0,0.0,0.0, ,59240,-539.00,97.40,0.08,28.00,27.30,67.75,0.59,-0.01,0.0,45,5.4,99.7,94.5,33,
11:36:06.152,43.737076,7.428183,0.0,0.0,0.0, ,59543,-31.00,97.40,0.08,28.10,27.00,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:36:06.682,43.737076,7.428183,0.0,0.0,0.0, ,60048,0.00,97.50,0.08,28.00,27.10,0.00,0.00,0.01,0.0,47,1.0,99.8,94.5,33,
11:36:07.271,43.737076,7.428183,0.0,0.0,0.0, ,60654,0.00,97.40,0.08,27.90,27.10,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:36:07.871,43.737075,7.428181,0.0,0.0,0.0, ,61260,0.00,97.50,0.08,27.90,27.00,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:36:08.377,43.737075,7.42818,0.0,0.0,0.0, ,61765,0.00,97.40,0.08,27.80,26.90,0.00,0.00,0.01,0.0,46,1.0,99.8,94.5,33,
11:36:08.883,43.737075,7.42818,0.0,0.0,0.0, ,62271,0.00,97.40,0.08,27.80,27.00,0.00,0.00,0.01,0.0,46,1.0,99.8,94.5,33,
11:36:09.454,43.737073,7.428178,0.0,0.0,0.0, ,62785, , , , , , , , ,nan,47,3.1,99.8,94.5,33,
11:36:09.774,43.73707,7.428178,0.0,0.0,0.0, ,63104, , , , , , , , ,nan,46,4.9,99.7,94.5,33,
11:36:10.414,43.737068,7.428176,0.0,0.0,0.0, ,63742, , , , , , , , ,nan,45,5.4,99.7,94.5,33,
11:36:10.997,43.737068,7.428176,0.0,0.0,0.0, ,64381,-69.00,97.40,0.20,28.30,27.40,-16.89,0.03,-0.01,0.0,46,4.1,99.7,94.5,33,
11:36:11.509,43.737066,7.428175,0.0,0.0,0.0, ,64886,0.00,97.50,0.20,28.30,27.00,0.00,0.00,0.01,0.0,45,1.0,99.8,94.5,33,
11:36:12.016,43.737065,7.428175,0.0,0.0,0.0, ,65391,0.00,97.40,0.20,28.20,27.00,0.00,0.00,0.01,0.0,47,1.0,99.8,94.5,33,
11:36:12.521,43.737066,7.428175,0.0,0.0,0.0, ,65896,0.00,97.40,0.20,28.10,27.00,0.00,0.00,0.01,0.0,46,1.0,99.8,94.5,33,
11:36:12.825,43.737065,7.428175,0.0,0.0,0.0, ,66199,0.00,97.40,0.20,28.10,27.10,0.00,0.00,0.01,0.0,46,1.0,99.8,94.5,33,
11:36:13.439,43.737063,7.428173,0.0,0.0,0.0, ,66805,0.00,97.40,0.20,28.00,26.90,0.00,0.00,0.01,0.0,47,1.0,99.8,94.5,33,
11:36:14.037,43.737059,7.428171,0.0,0.0,0.0, ,67411,0.00,97.50,0.20,27.90,27.10,0.00,0.00,0.01,0.0,47,1.0,99.8,94.5,33,
11:36:14.635,43.737058,7.428171,0.0,0.0,0.0, ,68017,0.00,97.50,0.20,27.80,26.90,0.00,0.00,0.01,0.0,47,0.9,99.8,94.5,33,
11:36:15.142,43.737058,7.428171,0.0,0.0,0.0, ,68523,0.00,97.50,0.20,27.80,27.00,0.00,0.00,0.01,0.0,46,0.6,99.8,94.5,33,
11:36:15.352,43.737056,7.42817,0.0,0.0,0.0, ,68725,0.00,97.40,0.20,27.80,27.10,0.00,0.00,0.01,0.0,46,0.7,99.8,94.5,33,
11:36:16.184,43.737056,7.42817,0.0,0.0,0.0, ,69556,2887.00,97.40,0.29,27.70,26.90,0.00,0.00,0.03,0.0,48,0.6,99.8,94.5,33,
11:36:16.689,43.737056,7.42817,0.0,0.0,0.0, ,70061,0.00,97.50,0.29,27.80,26.90,0.00,0.00,0.01,0.0,46,0.5,99.8,94.5,33,
11:36:16.992,43.737056,7.42817,0.0,0.0,0.0, ,70364,0.00,97.50,0.29,27.70,26.80,0.00,0.00,0.01,0.0,46,0.5,99.8,94.5,33,
11:36:17.593,43.737056,7.42817,0.0,0.0,0.0, ,70971,0.00,97.40,0.29,27.70,26.70,0.00,0.00,0.01,0.0,46,0.5,99.8,94.5,33,
11:36:18.106,43.737056,7.42817,0.0,0.0,0.0, ,71476,0.00,97.50,0.29,27.70,26.90,0.00,0.00,0.01,0.0,46,0.5,99.8,94.5,33,
11:36:18.713,43.737056,7.42817,0.0,0.0,0.0, ,72082,0.00,97.50,0.29,27.60,26.90,0.00,0.00,0.01,0.0,46,0.6,99.8,94.5,33,
11:36:19.070,43.737056,7.42817,0.0,0.0,0.0, ,72389, , , , , , , , ,nan,46,1.9,99.8,94.5,33,
11:36:19.541,43.737056,7.42817,0.0,0.0,0.0, ,72909,-1477.00,97.40,0.35,27.60,26.90,0.00,0.00,-0.02,0.0,46,0.6,99.8,94.5,33,
11:36:20.183,43.737056,7.42817,0.0,0.0,0.0, ,73515,0.00,97.50,0.35,27.70,26.70,0.00,0.00,0.01,0.0,46,0.6,99.8,94.5,33,
11:36:20.183,43.737056,7.42817,0.0,0.0,0.0, ,73515,0.00,97.50,0.35,27.70,26.70,0.00,0.00,0.01,0.0,46,0.6,99.8,94.5,33,
11:36:20.183,43.737056,7.42817,0.0,0.0,0.0, ,73515,0.00,97.50,0.35,27.70,26.70,0.00,0.00,0.01,0.0,46,0.6,99.8,94.5,33,
11:36:20.183,43.737056,7.42817,0.0,0.0,0.0, ,73515,0.00,97.50,0.35,27.70,26.70,0.00,0.00,0.01,0.0,46,0.6,99.8,94.5,33,
11:36:20.183,43.737056,7.42817,0.0,0.0,0.0, ,73515,0.00,97.50,0.35,27.70,26.70,0.00,0.00,0.01,0.0,46,0.6,99.8,94.5,33,
11:36:22.712,43.737056,7.42817,0.0,0.0,0.0, ,73919,0.00,97.50,0.35,27.60,26.90,0.00,0.00,0.01,0.0,46,0.7,99.8,94.5,33,
11:36:23.192,43.737056,7.42817,0.0,0.0,0.0, ,76546,0.00,97.50,0.35,27.50,26.80,0.00,0.00,0.01,0.0,47,0.8,99.8,94.5,33,
11:36:23.788,43.737056,7.42817,0.0,0.0,0.0, ,77152,1.00,97.50,0.35,27.50,26.80,0.00,0.00,0.01,0.0,46,0.9,99.8,94.5,33,
11:36:24.086,43.737056,7.42817,0.0,0.0,0.0, ,77456,0.00,97.50,0.35,27.50,26.80,0.00,0.00,0.01,0.0,47,0.9,99.8,94.5,33,
11:36:24.934,43.737056,7.42817,0.0,0.0,0.0, ,78282,1816.00,97.50,0.40,27.50,26.70,0.00,0.00,0.03,0.0,47,0.9,99.8,94.5,33,
11:36:25.225,43.737056,7.42817,0.0,0.0,0.0, ,78585,66.00,97.50,0.40,27.50,27.00,0.00,0.00,-0.00,0.0,47,0.8,99.8,94.5,33,
11:36:25.830,43.737056,7.42817,0.0,0.0,0.0, ,79191,0.00,97.50,0.40,27.50,26.90,0.00,0.00,0.01,0.0,47,0.5,99.8,94.5,33,
11:36:26.434,43.737056,7.42817,0.0,0.0,0.0, ,79797,0.00,97.50,0.40,27.50,26.80,0.00,0.00,0.01,0.0,47,0.5,99.8,94.5,33,
11:36:26.943,43.737056,7.42817,0.0,0.0,0.0, ,80303,0.00,97.50,0.40,27.50,26.70,0.00,0.00,0.01,0.0,48,0.5,99.8,94.5,33,
11:36:27.247,43.737056,7.42817,0.0,0.0,0.0, ,80606,0.00,97.50,0.40,27.40,26.70,0.00,0.00,0.01,0.0,48,0.6,99.8,94.5,33,
11:36:27.855,43.737056,7.42817,0.0,0.0,0.0, ,81212,0.00,97.50,0.40,27.40,26.70,0.00,0.00,0.01,0.0,48,0.6,99.8,94.5,33,
11:36:28.453,43.737056,7.42817,0.0,0.0,0.0, ,81818,0.00,97.50,0.40,27.40,26.70,0.00,0.00,0.01,0.0,49,0.6,99.8,94.5,33,
11:36:28.967,43.737056,7.42817,0.0,0.0,0.0, ,82324,0.00,97.50,0.40,27.40,26.70,0.00,0.00,0.01,0.0,48,0.6,99.8,94.5,33,
11:36:29.566,43.737056,7.42817,0.0,0.0,0.0, ,82930,0.00,97.50,0.40,27.40,26.70,0.00,0.00,0.01,0.0,48,0.7,99.8,94.5,33,
11:36:30.072,43.737056,7.42817,0.0,0.0,0.0, ,83435,0.00,97.50,0.40,27.40,26.70,0.00,0.00,0.01,0.0,47,0.7,99.8,94.5,33,
11:36:30.578,43.737056,7.42817,0.0,0.0,0.0, ,83941,0.00,97.50,0.40,27.40,26.60,0.00,0.00,0.01,0.0,47,0.7,99.8,94.5,33,
11:36:31.091,43.737056,7.42817,0.0,0.0,0.0, ,84446,0.00,97.50,0.40,27.40,26.70,0.00,0.00,0.01,0.0,48,0.8,99.8,94.5,33,
11:36:31.429,43.737056,7.42817,0.0,0.0,0.0, ,84749,0.00,97.50,0.40,27.40,26.60,0.00,0.00,0.01,0.0,47,0.8,99.8,94.5,33,
11:36:32.001,43.737056,7.42817,0.0,0.0,0.0, ,85355,0.00,97.50,0.40,27.40,26.50,0.00,0.00,0.01,0.0,47,0.8,99.8,94.5,33,
11:36:32.602,43.737056,7.42817,0.0,0.0,0.0, ,85962,0.00,97.50,0.40,27.40,26.60,0.00,0.00,0.01,0.0,47,0.9,99.8,94.5,33,
11:36:33.108,43.737056,7.42817,0.0,0.0,0.0, ,86467,0.00,97.40,0.40,27.40,26.60,0.00,0.00,0.01,0.0,47,0.9,99.8,94.5,33,
11:36:33.318,43.737056,7.42817,0.0,0.0,0.0, ,86669,1.00,97.50,0.40,27.30,26.60,0.00,0.00,0.01,0.0,47,0.9,99.8,94.5,33,
11:36:33.931,43.737056,7.42817,0.0,0.0,0.0, ,87275,0.00,97.50,0.40,27.30,26.50,0.00,0.00,0.01,0.0,47,0.9,99.8,94.5,33,
